surface_x,surface_y,gross_perforated_length,total_proppant,total_fluid,true_vertical_depth,proppant_intensity,frac_fluid_intensity,proppant_to_frac_fluid_ratio,relative_well_position,batch_frac_classification,well_family_relationship,horizontal_midpoint_x,horizontal_midpoint_y,horizontal_toe_x,horizontal_toe_y,OilPeakRate
851124.9465,1382172.783,6822.834645999999,470000.0,3333567.802,8609.251968999999,68.88632429,488.5898567,0.140990083,1,1,1,847030.4395,1383669.142,843124.1262,1384294.691,146.5595465
933610.7673,1331554.927,4946.850394,711000.0,3943703.622,9162.401575,143.7278154,797.2150577000001,0.180287382,1,1,1,930718.2112,1333000.562,928260.3889,1334127.7859999998,133.5119254
933526.1887,1331372.921,4945.866142,699571.4286,3707430.074,9500.984252,141.44568590000003,749.6017821,0.188694436,1,1,1,930521.6891,1333006.514,928183.1962,1333945.744,176.54764640000002
844692.4903,1358721.471,10189.96063,807285.7143,4756453.998,8720.472441,79.22363428,466.778447,0.1697242769999999,2,1,2,839018.4675,1359607.995,834011.441,1360400.572,206.0762224
912103.4387,1253524.907,2148.622047,45208.35714,614459.2141,9475.393701,21.04062797,285.9782692,0.07357422,2,1,2,913732.263,1252851.691,914755.2659,1252427.162,8.214286986
846687.9731,1373753.831,6743.110236,483857.1429,2722787.993,8639.76378,71.75578122,403.7881478,0.1777065069999999,2,1,2,842169.691,1374404.708,838530.9946,1375133.369,124.55359070000002
839507.5028,1364963.415,4869.094488000001,599285.7143,2310352.119,8757.874016,123.0794998,474.4931784,0.259391505,2,1,2,842635.4048,1364639.726,845303.9564,1364298.069,115.979383
800573.868,1431361.2769999998,4604.330709000001,353667.8571,1905539.295,8089.566929,76.81200147,413.8580427,0.185599876,2,1,2,803913.8686,1430908.632,806438.2428,1430454.461,103.4256112
893282.9736,1333103.535,4740.15748,443003.2143,2633281.015,9167.322835,93.45748873,555.5260612000001,0.168232411,2,1,2,890409.3586,1334442.356,888003.6598,1335494.893,161.8571679
800462.5964,1431379.4530000002,4661.417323,354235.7143,2133156.83,8350.393701,75.99313465,457.619793,0.16606173,2,1,2,803683.6887,1430743.264,806327.0555,1430294.259,60.51191413
843434.1887,1350967.446,9549.212598,947142.8571,6281794.472,8609.251968999999,99.18544041,657.8337646000001,0.150775843,2,1,2,838151.5688,1351812.696,833342.1599,1352621.063,223.7746945
896367.0279,1330611.018,4991.141732,434215.2143,2421243.565,9172.244094,86.99717170000001,485.1081566,0.1793356189999999,2,1,2,893444.6652,1329509.732,890897.4114,1328555.231,155.8452622
808729.7517,1391303.04,7236.220472,1108285.7140000002,5118519.291999999,8267.716535,153.15809109999998,707.3470621,0.216524673,2,1,2,812806.4114,1390674.564,816396.8301,1390153.313,198.2524116
846321.8471,1371332.415,6585.629921,541000.0,3508624.46,8669.291339,82.14855776,532.769758,0.154191481,1,1,0,842389.571,1371943.816,839165.6340000001,1372371.9030000002,130.70438529999998
844413.6521,1357016.86,6855.314961,615714.2857,3516760.1160000004,8740.15748,89.81560866,512.9975991,0.175079979,1,1,0,840052.5789,1357772.517,836595.4908,1358343.756,133.89049690000002
846580.1545,1374862.925,4747.047243999999,616000.0,3348048.125,8683.070866,129.76487659999998,705.2906687000001,0.1839877969999999,0,1,0,849717.9253,1374341.119,852104.6281,1373937.997,42.51191134
905574.2259,1344793.189,8978.346457,712000.0,3559344.896,9451.771654,79.30190748,396.4365725,0.20003681,2,1,2,910043.0833,1342808.006,913934.9957,1341007.304,171.14288359999998
905585.8766,1344819.733,8820.866142,656000.0,3277197.983,8937.992126000001,74.36911404,371.5279124,0.200171001,1,0,1,909974.6473,1342853.813,913980.5883,1341060.796,110.5119219
905562.5752,1344766.646,8432.086614,609000.0,921010.1425,9178.149606,72.22411579,109.2268361,0.661230503,1,0,1,909587.6664,1342602.639,913364.8383,1340906.541,164.86907309999998
896766.2014,1328809.639,5210.629921,653604.5,3715355.373,9173.228346,125.4367533,713.0338228999999,0.17591978,2,1,2,893666.6926,1327715.417,891153.2743,1326809.3490000002,194.809554
819970.4468,1413392.5990000002,9687.007874,787857.1429,4240537.156,8217.519685,81.33132058,437.7551057,0.185791826,0,0,1,825636.5183,1412857.725,830417.9974,1412096.967,129.7817661
882396.6356,1335209.317,4962.598425,567446.1786,3456541.5730000003,8883.858268,114.3445691,696.5184922999999,0.164165877,2,1,2,879570.2652,1336514.715,877248.3829,1337578.951,170.29764540000002
841422.6989,1370223.303,5187.007874,464980.6929,2820367.298,8604.330709,89.64333661,543.7368454,0.164865297,2,1,2,838010.935,1369806.252,835427.1369,1369510.18,109.142874
841666.6155,1371161.676,5078.740157,658520.5357,3526309.4460000005,8666.338583,129.662183,694.3275963,0.186744965,0,1,0,838387.2604,1370870.532,835635.4535,1370616.282,121.6666855
902974.867,1337582.126,9096.456693,731714.2857,3586979.555,9025.590551,80.43948434,394.3271184,0.203991764,1,1,1,907620.0867,1335504.899,911670.1091,1333694.001,150.66986459999998
902987.008,1337611.752,9086.614173,707571.4286,3722558.076,9466.535433,77.86964595,409.6749356,0.190076666,1,0,1,907758.484,1335497.47,911704.1567,1333718.95,220.8996374
902998.6532,1337638.299,8801.181102,725285.7143,3310614.512,9293.307087,82.40777071,376.1557084,0.219078878,1,0,1,907940.9914,1335815.104,911842.9614,1334029.659,209.0901117
905860.0378,1345422.9219999998,7797.244094,647285.7143,3076890.345,9185.03937,83.01467883,394.6125462,0.210370095,0,0,1,909977.5615,1343211.791,913444.5587,1341685.02,151.0357377
905871.689,1345449.465,7856.299212999999,584428.5714,3136301.854,9391.732283,74.38980563,399.2085548,0.186343215,1,0,1,910082.2868,1343589.416,913495.0732,1342095.885,182.5995181
905883.3402,1345476.009,8210.629921,451428.5714,3083136.8460000004,8885.826772,54.9809912,375.5055185,0.1464185969999999,1,0,1,909901.0311,1343684.897,913506.9599,1342041.343,124.8040159
886057.2964,1330576.024,4916.338583,613636.4071,3157897.749,8938.976378,124.8157337,642.3271497999999,0.19431801,2,1,2,883269.9268,1331845.948,880961.0573,1332945.217,130.1877186
888335.4332,1335416.208,4942.913386,770220.75,4058551.628,9213.582677,155.8232342,821.0849172000001,0.189777246,2,1,2,885501.9157,1336720.12,883205.5123,1337777.9840000002,212.82979480000003
903088.1611,1338148.135,4608.267717000001,371428.5714,1953527.302,9000.984252,80.60047599,423.9179281,0.190132265,1,1,1,905979.5606,1336973.709,908124.8218,1336075.821,97.35477697
903103.3976,1338174.103,8683.070866,708714.2857,3963257.613,9479.330709,81.62023513,456.4350187,0.17882115,1,0,1,907833.2203,1336239.357,911994.4756,1334352.975,206.5313812
903115.5392,1338203.729,8919.291339,731285.7143,3922849.107,9276.574803,81.98921714,439.8162318,0.186416988,1,0,1,908123.3377,1336496.895,912156.6341,1334684.81,255.4794046
897802.0944,1330989.74,5004.92126,643295.9286,3478839.36,9168.307087,128.53267720000002,695.0837343999999,0.184916825,2,1,2,895012.9814,1332301.291,892737.2022,1333351.617,220.2160205
803226.6357,1334535.045,4212.598425,373000.0,2095560.098,9045.275591,88.54392523,497.4507149,0.1779953719999999,2,1,2,806259.3377,1334097.069,808386.6313,1333757.511,11.36666843
952202.8509,1259127.581,4881.8897640000005,525142.8571,3434841.865,9535.433071,107.5695853,703.5885756,0.152887055,1,1,1,949484.2884,1260344.22,947105.375,1261331.8590000002,255.6516269
869438.5332,1369764.011,5137.795276,321010.0714,1833282.343,8685.03937,62.48012118,356.8227703,0.175101273,2,1,2,866442.4563,1371117.447,863917.9167,1372246.1819999998,146.4166893
950157.4746,1267197.085,4854.330709000001,548285.7143,3675577.938,9584.645669,112.9477465,757.1750172000001,0.149169933,2,1,2,947336.7614,1268478.426,945064.3293,1269503.619,240.2381324
896191.0086,1328829.493,4970.472441,530961.5,3740582.365,9135.826772,106.8231453,752.5607292000001,0.141946213,2,1,2,898983.8892,1327515.03,901174.4945,1326485.519,226.9881304
844827.9053,1359560.186,9859.251969,386000.0,2534816.142,8694.88189,39.15104323,257.1002496,0.152279289,1,1,0,839102.1874,1360460.269,834179.0638,1361299.645,266.84527940000004
951818.2593,1361036.978,4429.133858,461000.0,2275186.304,9215.551181,104.0835556,513.6865079,0.20262077,2,1,2,949252.4808,1362145.897,947213.3586,1363051.237,202.6905076
849091.3659,1376240.79,7864.173228000001,567285.7143,3969324.757,8678.149606,72.13545503,504.7351631,0.142917435,1,0,1,853624.1561,1375543.383,857578.5696,1374903.5380000002,170.27596169999998
849096.3598,1376271.621,7870.078740000001,598857.1429,4183681.302,8665.354331,76.09290359,531.593322,0.143141195,1,0,1,853569.8158,1376215.853,857654.7827,1375466.476,123.0246789
847333.5308,1374759.9219999998,7967.519684999999,1595285.7140000002,5306093.308999999,8639.76378,200.2236301,665.9655098,0.300651651,0,1,0,842781.2501,1375426.471,838645.7437,1375899.8909999998,126.3865275
922817.2071,1358041.6830000002,8641.732283,692428.5714,3373885.522,9269.685039,80.12613082,390.4177324,0.205231792,1,0,1,927130.77,1355682.425,931097.8141,1353936.639,280.41472589999995
922828.8681,1358068.21,8269.685039,637285.7143,3326889.515,9554.133858,77.06287619,402.2994224,0.19155602,1,0,1,927526.1244,1355979.063,931230.8017,1354244.206,146.1785941
922841.0269,1358097.813,8801.181102,705000.0,3401770.026,9037.401575,80.10288526,386.5128995,0.20724505,2,1,2,927368.7185,1356063.965,931270.887,1354353.7030000002,105.0238258
922462.9822,1358266.3180000002,7856.299212999999,664428.5714,3027066.3260000004,8814.96063,84.57271719,385.3043582,0.219495875,2,1,2,918355.6307,1360118.93,914830.9299,1361715.509,156.9762148
922435.5715,1358210.769,7620.078740000001,606428.5714,2960106.315,9115.15748,79.58297967,388.4613816,0.204867159,2,1,2,918039.965,1359663.6830000002,914596.9349,1361161.46,210.6905088
922447.7304,1358240.372,7915.354331,628571.4286,3145083.344,9330.708661,79.41166021,397.339552,0.199858433,2,1,2,918290.2565,1360179.96,914824.0249,1361697.871,250.1905149
969787.6044,1361820.928,4331.692913,291770.1429,1407652.2769999998,9323.818898,67.35707002,324.9658518,0.207274302,2,1,2,967272.7503,1362988.325,965276.9783,1363897.485,112.3012079
898976.3351,1333387.52,4986.220472,663791.1429,3528401.356,8950.787402,133.1251088,707.6304337,0.188128015,2,1,2,896124.6928,1334717.686,893870.6581,1335745.032,125.3095432
846372.9981,1372991.633,4878.937008,514857.1429,3026251.837,8660.433071,105.5264993,620.268684,0.170130303,0,1,0,849361.2690000001,1372488.615,851833.957,1372145.95,43.82143535
826781.5795,1390673.392,4793.307087,518310.6429,3343583.017,8274.606299,108.1321588,697.5524324,0.1550165319999999,2,1,2,829794.2533,1390244.282,832291.0359,1389806.955,157.9128646
844155.2965,1355438.66,7171.259843000001,641428.5714,3866123.158,8736.220471999999,89.44433552,539.1135230000001,0.16591002,1,1,0,839953.8571,1356053.3469999998,836334.6266,1356604.094,174.297646
842425.4799,1378102.158,4767.7165350000005,343714.2857,2749033.925,8564.96063,72.09201368,576.593408,0.125030936,1,0,1,839411.0794,1379363.316,837010.4421,1379747.3390000002,132.0119252
842419.9849,1378068.237,4306.102362,363714.2857,2802090.434,8603.346457,84.46484898,650.7254584,0.129801052,0,0,1,839478.7957,1378531.158,836888.0239,1378965.601,122.1309713
842414.4898,1378034.316,4790.3543310000005,371428.5714,2802074.934,8616.141732,77.53676363,584.9410587,0.1325548319999999,0,0,0,839068.8638,1377824.6930000002,836769.4615,1378200.7340000002,116.000018
845306.2894,1420673.257,9415.354331,761555.1429,3922105.107,8229.330709,80.88438482,416.5647908,0.1941699989999999,2,1,2,850889.3567,1419842.983,855680.3615,1419096.6090000002,266.85718419999995
845311.3233,1420704.092,9770.669291,667714.2857,3999710.298,9898.622047,68.33864353,409.3588861,0.166940662,2,1,2,850741.8790000001,1419857.4740000002,855682.1383,1419091.4030000002,304.154809
845316.3571,1420734.926,10006.88976,798571.4286,4163592.192,8821.850394,79.80216105,416.072555,0.191798666,2,1,2,850842.7543,1419871.9530000002,855689.7081,1419166.044,365.5357709
844557.0957,1357882.753,10019.68504,950857.1429,7254996.812999999,8699.80315,94.89890542,724.0743381,0.131062379,0,1,0,838932.7353,1358853.093,833928.9777,1359674.925,241.7262279
850527.4428,1385690.073,6989.173228000001,518285.7143,3306751.3210000005,8695.866142,74.1555113,473.1248194,0.156735619,1,0,1,854610.9463,1384483.396,858235.728,1383881.596,96.09525297
850536.9474,1385748.65,7184.055118000001,526428.5714,3327505.086,8640.748031000001,73.27735698,463.1792256,0.158205189,1,0,1,854678.8395,1385033.76,858313.4782,1384492.248,131.0952584
890028.8164,1340372.28,7550.19685,787457.4286,5435194.674,9091.535433,104.2962779,719.8745652000001,0.144881182,2,1,2,894341.6751,1339052.942,897854.5624,1337796.611,246.3270222
801841.5507,1430729.455,4872.047243999999,554210.7143,2830510.4260000004,7946.850394,113.7531486,580.9694127,0.19579886,2,1,2,798624.4337,1431452.293,796084.0296,1431975.221,48.68969007
820077.9665,1414075.131,9982.283465,771012.4286,4092062.633,8596.456693,77.23808198,409.9325217,0.188416576,1,0,1,825543.4584,1413244.853,830318.8690000001,1412414.489,99.12620582
820078.9019,1414103.488,9377.952756,748571.4286,4009370.12,7990.15748,79.82247811,427.5314906,0.1867054939999999,2,1,2,825632.0533,1413227.523,830390.9976,1412518.949,114.9583511
846982.8773,1373003.657,6703.740157,670142.8571,5082978.156,7987.204723999999,99.96551796,758.2301874,0.131840594,2,1,2,842837.3452,1373365.8269999998,839531.8863,1373904.726,166.0119305
905685.9122,1343132.9519999998,7620.078740000001,594000.0,3328844.729,9277.559055,77.9519504,436.8517496,0.1784402839999999,1,0,1,909541.2443,1341025.053,913058.5316,1339484.57,185.5940763
905697.5617,1343159.496,7976.377953,580142.8571,3608293.904,8989.173228,72.73261881,452.3724835,0.160780378,1,0,1,909659.9086,1341399.024,913204.1349,1339812.22,103.7619208
905870.6529,1343775.83,7921.259843000001,637285.7143,3106091.612,9186.023622,80.45257029,392.1209092,0.205172865,0,0,0,909935.0194,1341623.582,913477.8007,1340041.678,191.7500297
905882.7993,1343805.4519999998,7685.03937,658857.1429,3047238.103,9482.283465,85.73243559999999,396.5156138,0.216214526,1,1,0,910136.9065,1341980.952,913646.6971,1340416.494,178.40994819999997
905894.4493,1343831.995,8092.519684999999,661428.5714,3287720.64,9006.889764,81.7333287,406.2666225,0.2011815,0,0,0,910100.3414,1341993.85,913641.9447,1340405.586,175.67859860000002
862806.1640000001,1369193.105,4980.314961,662807.85,3360820.607,8539.370079,133.0855288,674.8208966,0.197216075,2,1,2,860068.4696,1370436.187,857757.8007,1371451.951,164.0833587
951730.4312,1360858.7780000002,4357.283465,489000.0,2157693.3340000003,8874.015748,112.2258866,495.192326,0.226630908,1,1,0,949161.3927,1361990.01,947146.5564,1362860.4840000002,234.89884590000003
951487.9979,1360317.61,4429.133858,810714.2857,2038746.316,9571.850394,183.0412698,460.3036126,0.397653342,0,1,0,948874.0816,1361513.865,946887.627,1362378.881,108.4643025
950820.053,1358832.731,4539.370079,879571.4286,1918001.297,8906.496062999999,193.7650849,422.5258711,0.458587505,1,1,0,948287.5026,1359982.166,946236.6619,1360899.918,137.55954509999998
967849.3543,1357796.447,4541.338583,346714.2857,1973034.055,9377.952756,76.34627531,434.4609017,0.175726458,2,1,2,970697.5081,1356480.569,972946.2214,1355448.7030000002,163.5250253
968782.5859,1359530.77,4499.015748,359285.7143,1966787.554,9339.566929,79.85873676,437.1595177,0.182676423,2,1,2,971596.2385,1358227.525,973708.9088,1357274.1609999998,144.5559748
951082.3443,1269164.747,4895.669290999999,557302.4286,3859807.276,9589.566929,113.8357996,788.4125839,0.144386076,2,1,2,948256.1438,1270461.279,946003.6626,1271598.145,172.08336
906921.0874,1365231.354,7324.80315,623428.5714,2865613.134,9309.055118,85.11198986,391.2204977,0.2175550369999999,1,1,1,910785.1377,1363474.372,914035.3735,1361969.833,148.34526110000002
906932.754,1365257.8930000002,6970.472441,586285.7143,2625874.966,8938.976378,84.10989632,376.7140589,0.223272518,1,1,1,910869.0492,1363078.642,914587.717,1361404.535,160.845263
895059.3179,1326396.183,5031.4960630000005,485911.2929,3481949.435,9092.519685,96.57391892,692.0306389,0.139551508,2,1,2,897803.9804,1325129.765,900056.8768,1324078.009,261.8639294
905866.2138,1365019.961,8860.23622,719285.7143,3353419.245,8987.204724,81.18132478,378.479666,0.2144932269999999,1,1,1,910236.3405,1362562.773,914270.5294,1360712.37,205.9881271
905871.1976,1365050.742,7679.133858,598000.0,2913312.177,8649.606299,77.87336579999999,379.3803091,0.205264649,2,1,2,910498.3774,1362920.909,914392.7135,1360992.49,122.88097140000002
905879.2736,1365077.862,7326.771654000001,579285.7143,2778275.787,9307.086614,79.06425117,379.1950832,0.208505476,1,1,1,909867.0131,1363104.436,913075.2066,1361691.813,197.2024115
850532.4452,1385720.9030000002,6177.165354,439285.7143,3009422.894,8422.244094,71.11444959999999,487.1850956999999,0.145970085,2,1,2,854365.45,1384844.37,857489.497,1384294.977,96.14922123
844874.056,1420553.88,8505.905512000001,703571.4286,3422192.387,8749.015748,82.71564122,402.3313429,0.205590846,2,1,2,839421.5238,1421389.743,834750.8464,1422195.677,152.2567696
844869.5256,1420526.128,8112.204723999999,669285.7143,3342491.374,8375.984252,82.50355323,412.0324237,0.200235585,1,1,1,839881.5674,1420657.1430000002,835875.4124,1421267.73,147.8095467
844875.5001,1420585.301,8703.740157,726714.2857,3469560.7630000003,9210.629921,83.49448313,398.628716,0.209454261,2,1,2,839499.8552,1421789.04,834775.7366,1422539.562,159.8214533
845670.5187,1421256.416,9122.047244,748927.1429,3903257.104,8372.047244,82.1007744,427.8926648,0.191872358,1,1,1,840423.7455,1421767.505,836000.1216,1422487.235,258.6778178
845680.5874,1421318.084,8352.362205,654857.1429,3848104.036,9903.543307,78.40382479,460.7204455,0.1701765689999999,2,1,2,840377.0920000001,1422122.823,836660.9968,1422627.8569999998,192.5936806
933029.6995,1333276.699,5019.685039,1069142.857,3155877.988,9491.141732,212.990028,628.7003993,0.338778261,0,1,0,935927.704,1331753.784,938179.3428,1330608.58,239.8563863
933084.6787,1333252.064,4984.251969,1091571.429,4442517.688,9035.433071,219.0040623,891.3108156999999,0.245710092,0,1,0,935899.6381,1331858.355,938208.1516,1330668.791,61.45239046
933353.6809,1333824.025,4655.511811,1094428.571,3345816.125,9478.346457,235.0823316,718.6784742000001,0.327103622,0,1,1,936539.9258,1332972.104,938823.1516,1331927.632,117.4309706
933660.2026,1334285.805,4984.251969,1085571.429,3232882.0,9048.228346,217.8002708,648.6192955,0.3357906129999999,0,1,1,936535.0776,1332993.738,938751.4911,1331869.662,81.01826651
933865.3322,1334918.533,4947.834646,1080571.429,3712656.527,9486.220472,218.3927932,750.359863,0.29105074,1,1,1,936857.2616,1333555.415,939063.8687,1332523.512,218.4147163
933888.6185,1334971.577,4984.251969,1080571.429,3800032.993,9040.354331,216.7971113,762.4078832,0.284358433,1,1,1,936873.9162,1333612.697,939132.571,1332625.912,123.81549540000002
933450.9144,1332094.994,4946.850394,729571.4286,3078176.4760000003,9485.23622,147.48200780000002,622.2497612000001,0.237014165,0,1,1,930569.7653,1333484.829,928394.5688,1334452.248,107.5714452
933478.2828,1332150.537,4836.614173,708857.1429,3094311.979,9006.889764,146.560614,639.7682073,0.229083928,0,1,1,930728.5558,1333425.366,928405.8372,1334472.572,58.48810429
948224.5145,1288393.307,4522.637795000001,490571.4286,2489321.421,9195.866142,108.4702005,550.4136156000001,0.1970703439999999,2,1,2,950800.493,1287211.023,952755.3119,1286337.376,118.8702565
812332.8386,1401080.407,7100.393701000001,522531.4286,2659009.912,8252.952756,73.59189512,374.48767260000005,0.196513532,2,1,2,816869.6240000001,1400041.404,820675.1508,1399379.091,121.3182727
955106.1545,1296913.8909999998,7057.086614,860285.7143,4594332.83,9420.275591,121.9038055,651.0240105,0.187249323,2,1,2,958943.4062,1295267.125,962148.3851,1293878.796,398.3452997
951810.5573,1257957.688,4826.771654,526285.7143,3682287.594,9559.055118,109.0347238,762.8882943,0.142923577,1,1,1,948997.265,1259295.826,946631.9914,1260378.865,239.6428942
924825.4944,1300753.872,5000.0,620849.5999,3193273.958,9375.984252,124.16992,638.6547917,0.194424158,2,1,2,921964.7063,1302080.813,919649.1924,1303179.47,190.9166962
934586.2295,1334499.437,4984.251969,742857.1429,2780033.561,9058.070866,149.0408486,557.7634475,0.267211574,1,1,1,931725.8976,1335823.795,929494.2004,1336777.192,129.4404962
934559.353,1334446.973,4956.692913,735000.0,2810170.363,9520.669291,148.28435269999997,566.9446166,0.261549979,1,1,1,931731.3014,1335791.081,929474.198,1336777.139,145.5000225
934041.2748,1333312.503,4687.992126,742285.7143,2990160.082,9031.496063,158.3376623,637.8338533,0.248242801,0,1,1,931179.1942,1334632.204,928930.3379,1335611.881,76.76191664
934017.0001,1333253.308,4946.850394,706857.1429,3028576.469,9507.874016,142.8903417,612.2231779,0.233395838,0,1,1,931148.9805,1334557.482,928927.9931,1335582.716,121.4047807
834552.5824,1269259.063,4361.220472,198285.7143,1902950.795,3125.984252,45.46564787,436.3344634,0.104199076,1,1,1,837132.4075,1267623.852,838982.1248,1266762.504,67.82143907
967647.7054,1331377.884,4623.0314960000005,396000.0,2257759.504,9628.937008,85.65807963,488.37207930000005,0.17539512,2,1,2,970501.4833,1330111.676,972651.7247,1329069.371,213.1496362
933757.4625,1321523.156,4990.15748,618532.1429,3236935.62,9309.055118,123.9504255,648.6640217,0.191085711,2,1,2,936525.4005,1320257.299,938807.1452,1319203.461,172.9111379
834563.1951,1269279.513,4512.795276,364857.1429,1889512.292,3132.874016,80.84947811,418.7010881,0.193095935,1,1,1,837388.0699,1268476.779,839336.067,1267562.487,26.45238505
920119.1365,1302993.797,4896.653543,604142.8571,3150079.88,9339.566929,123.3787222,643.3127957,0.19178652,2,1,2,917170.09,1304366.936,914796.8472,1305466.041,185.738124
920873.3075,1293965.11,4992.125984,765436.7071,3995543.417,9323.818898,153.3288041,800.3691072,0.191572617,2,1,2,923625.9253,1292699.441,925899.3098,1291637.259,170.2908994
952798.026,1262729.747,7526.574803,861571.4286,5884946.435,9503.937008,114.470586,781.8890516,0.146402595,1,1,0,956935.5587,1260602.488,960486.9193,1258862.353,361.6071988
820088.455,1414162.116,9982.283465,789857.1429,4212265.152,8182.086614,79.12589796,421.9741071,0.187513633,1,0,1,825704.3892,1413568.056,830467.2386,1412903.659,289.5302035
948918.3521,1264503.975,4760.826771999999,555000.0,4035981.41,9573.818898,116.5763903,847.7480075999999,0.1375130219999999,2,1,2,946072.1689,1265804.072,943896.4073,1266832.405,251.595277
950994.6834,1258339.548,7310.03937,880000.0,6056770.972999999,9504.92126,120.3823886,828.5551782000001,0.145291939,2,1,2,955144.389,1256416.167,958609.4544,1254817.649,152.4904998
910967.0824,1321929.213,8333.661417,1221857.143,6409252.837,9367.125984,146.6170848,769.0800617000001,0.19063956,2,1,2,915420.6409,1319862.518,919167.4594,1318102.293,340.8770369
856139.0862,1353995.363,4989.173228000001,561140.2143,3758222.105,8453.740157,112.4715837,753.2755295,0.149310019,2,1,2,853295.6975,1354941.296,850877.0926,1355657.8490000002,125.61906709999998
950153.0316,1267654.835,6717.519684999999,790000.0,5422550.732000001,9514.76378,117.6029304,807.2251346,0.145687895,2,1,2,953833.5816,1265947.785,956981.5562,1264492.537,305.53576160000006
970329.3579,1363025.823,4336.614173,384714.2857,2777845.108,8942.913386,88.71305363,640.556203,0.138493786,2,1,2,967813.4902,1364209.218,965816.2059,1365090.4519999998,186.190505
947686.9378,1293369.409,6889.763779999999,766428.5714,4127897.532,9501.968504,111.2416327,599.1348417,0.185670445,2,1,2,951437.8362,1291619.925,954664.4527,1290121.986,222.5833678
913754.9182,1291303.657,4995.07874,618206.0714,4305296.166,9262.795276,123.7630283,861.9075675,0.143591996,2,1,2,916551.8229,1290014.694,918801.2929,1288974.07,224.024241
908626.2162,1305478.598,4972.440945,835857.1429,5288892.366,9314.96063,168.09795269999998,1063.641062,0.1580401119999999,2,1,2,911414.5606,1304179.114,913663.813,1303137.143,247.5357526
920712.4384,1345564.666,6958.661417,554285.7143,2846330.762,10221.45669,79.65407153,409.0342368,0.19473693,2,1,2,916874.5167,1346978.748,913878.6802,1348292.1830000002,94.96826867
920727.6806,1345590.617,6799.212598,549571.4286,2623053.227,9514.76378,80.82868724,385.7877937,0.209515927,1,0,1,916985.1029,1347241.257,913974.9257,1348634.834,191.7571725
920739.8286,1345620.225,6734.251969,555285.7143,2664190.234,9778.543307,82.45692571,395.6178424,0.2084257,0,0,1,917001.722,1347319.293,913975.4528,1348655.468,146.4285941
921201.7941,1346085.47,7388.779528,587285.7143,2875918.052,8916.338583,79.48345354,389.2277529,0.2042080839999999,2,1,2,917597.5945,1347737.794,914238.3157,1349260.2319999998,131.2579568
921229.0307,1346071.602,7394.685039,606428.5714,2969832.567,9537.401575,82.00870871,401.6171819,0.204196216,1,0,1,917500.8936,1347780.96,914250.1574,1349285.001,181.0916947
963022.0077,1286159.915,8550.19685,1287714.2859999998,4205547.746,9377.952756,150.6063905,491.8656049,0.30619419,2,1,2,958512.7288,1288220.862,954566.9771,1290051.221,399.6417285
954634.3118,1250509.805,5366.141732,185714.2857,1339261.838,9591.535433,34.6085316,249.5763073,0.138669139,2,1,2,951465.4388,1251523.48,949075.8232,1252662.208,102.6547778
897758.2597,1339755.481,6207.677165,505857.1429,2533966.595,9066.929134,81.48895785,408.1988362,0.199630549,1,1,1,894429.4061,1341562.78,891348.2477,1342648.148,84.97937823
897744.2740000001,1339783.004,6207.677165,507000.0,2561672.111,9478.346457,81.67306168,412.6619414,0.197917602,1,0,1,894174.7614,1341981.165,891542.1246,1343051.102,271.1516293
898299.9899,1341013.775,6207.677165,517285.7143,2389105.417,9040.354331,83.32999615,384.8630259,0.216518581,1,1,1,894731.6132,1342426.789,891873.54,1343717.574,173.10796330000002
878087.4406,1326096.8490000002,5013.779528,821534.7143,5101898.8610000005,8886.811023999999,163.8553729,1017.57543,0.161025284,2,1,2,875171.2167,1327087.385,872761.2446,1327968.543,353.76195950000005
898311.6377,1341040.326,5912.401575,509142.8571,2284108.401,9433.070866,86.11439035,386.3249768,0.2229066089999999,1,0,1,894828.495,1342921.931,892313.8425,1344134.044,231.6512263
898349.3751,1340497.27,6502.952756000001,536571.4286,2636603.92,10375.0,82.51196783,405.4471897,0.203508545,2,1,2,894436.9615,1341956.929,891666.4483,1343305.881,110.9849378
958378.8629,1254884.094,7214.566929,844571.4286,6067098.403,9494.094488,117.0647437,840.9511566,0.139205164,2,1,2,962331.8319,1253056.576,965711.8132,1251503.961,299.5476654
877288.0352,1324376.635,4961.614173,924825.7857,4781618.99,8839.566929,186.3961512,963.7224546,0.193412689,2,1,2,874532.1364,1325666.1509999998,872192.4381,1326717.878,231.92860730000004
926176.0867,1382028.6930000002,5025.590551,448000.0,2524885.069,8005.905512,89.14375245,502.4056464,0.177433819,2,1,2,928826.0635,1380560.594,931112.501,1379533.4630000002,144.86907
926193.8561,1382070.01,4903.543307,427714.2857,2431203.055,7688.976378,87.22555485,495.80536,0.175927011,2,1,2,929178.0562,1381011.5669999998,931352.0958,1380077.3930000002,208.8809847
957537.1372,1335259.396,4774.606299,411571.4286,2333929.4680000003,9582.677165,86.20007657,488.82134400000007,0.176342702,2,1,2,960269.2082,1334029.131,962477.5592,1332974.29,274.6190901
914184.9112,1317513.692,7624.015748000001,858142.8571,4539960.666999999,9384.84252,112.5578547,595.4815437000001,0.189019888,2,1,2,918298.4742,1315729.0,921687.9932,1314073.061,231.1468612
849526.0802,1376945.552,7068.897638,539571.4286,3891161.197,8703.740157,76.33034968,550.4622357000001,0.138665915,0,0,0,845435.0316,1376814.562,841923.1069,1377391.648,145.7738321
